DATA,ITSA4,BBDC4,USIM5,BRFS3,BVMF3,CMIG4,GGBR4,BBAS3,ITUB4,PETR4,VALE5,ABEV3
28/04/2014 13:50,"8,884716418","33,14038393","8,98","48,58","11,16577215","15,27555621","13,39102489","22,95320218","36,59010326","16,34","26,91","17,24"
28/04/2014 13:55,"8,884716418","33,12040179","8,97","48,6","11,16577215","15,27555621","13,42087116","22,9631645","36,63008152","16,33","26,86","17,23"
28/04/2014 14:00,"8,893800995","33,16036607","8,96","48,62","11,17567089","15,28502649","13,38107613","22,92331519","36,59010326","16,36","26,8","17,22"
28/04/2014 14:05,"8,875631841","33,09042857","8,95","48,51","11,13607595","15,27555621","13,37112738","22,91335287","36,5201413","16,33","26,8","17,21"
28/04/2014 14:10,"8,857462687","33,09042857","8,96","48,55","11,13607595","15,29449676","13,3213836","22,92331519","36,53013587","16,24","26,79","17,22"
28/04/2014 14:15,"8,857462687","33,04047321","8,96","48,55","11,15587342","15,28502649","13,36117862","22,93327752","36,60009783","16,27","26,82","17,21"
28/04/2014 14:20,"8,875631841","33,11041071","8,96","48,57","11,12617722","15,29449676","13,34128111","22,93327752","36,59010326","16,32","26,81","17,22"
28/04/2014 14:25,"8,875631841","33,09042857","8,96","48,59","11,10637975","15,27555621","13,29153734","22,88346589","36,5801087","16,29","26,75","17,18"
28/04/2014 14:30,"8,857462687","33,05046429","8,96","48,49","11,09648101","15,29449676","13,27163982","22,86354123","36,550125","16,25","26,72","17,17"
28/04/2014 14:35,"8,857462687","33,04047321","8,96","48,53","11,09648101","15,29449676","13,30148609","22,87350356","36,59010326","16,26","26,73","17,18"
28/04/2014 14:40,"8,857462687","33,03048214","8,96","48,57","11,10637975","15,31343732","13,3213836","22,86354123","36,61009239","16,25","26,75","17,2"
28/04/2014 14:45,"8,866547264","33,02049107","8,97","48,58","11,09648101","15,31343732","13,36117862","22,89342821","36,60009783","16,27","26,72","17,2"
28/04/2014 14:50,"8,875631841","33,0804375",9,"48,56","11,09648101","15,31343732","13,39102489","22,87350356","36,5801087","16,32","26,71","17,19"
28/04/2014 14:55,"8,866547264","33,03048214",9,"48,59","11,09648101","15,31343732","13,38107613","22,87350356","36,550125","16,31","26,7","17,18"
28/04/2014 15:00,"8,857462687","32,98052679","8,99","48,64","11,10637975","15,30396704","13,38107613","22,88346589","36,50015217","16,28","26,76","17,16"
28/04/2014 15:05,"8,839293532","32,98052679","8,99","48,56","11,08658228","15,28502649","13,36117862","22,89342821","36,550125","16,28","26,73","17,17"
28/04/2014 15:10,"8,857462687","33,03048214","8,98","48,54","11,08658228","15,29449676","13,37112738","22,88346589","36,53013587","16,29","26,73","17,17"
28/04/2014 15:15,"8,848378109","33,02049107","8,99","48,57","11,09648101","15,28502649","13,37112738","22,92331519","36,56011957","16,31","26,72","17,2"
28/04/2014 15:20,"8,857462687","33,05046429","9,01","48,59","11,08658228","15,28502649","13,38107613","22,9631645","36,56011957","16,3","26,75","17,18"
28/04/2014 15:25,"8,857462687","33,04047321","9,01","48,56","11,09648101","15,28502649","13,40097365","22,93327752","36,57011413","16,3","26,73","17,19"
28/04/2014 15:30,"8,857462687","33,04047321","9,02","48,55","11,09648101","15,29449676","13,37112738","22,90339054","36,56011957","16,3","26,74","17,18"
28/04/2014 15:35,"8,866547264","33,03048214","9,01","48,58","11,09648101","15,28502649","13,38107613","22,90339054","36,5801087","16,36","26,72","17,2"
28/04/2014 15:40,"8,857462687","33,11041071","9,01","48,58","11,10637975","15,33237787","13,37112738","22,89342821","36,56011957","16,39","26,73","17,19"
28/04/2014 15:45,"8,866547264","33,07044643","9,03","48,51","11,09648101","15,31343732","13,40097365","22,92331519","36,59010326","16,42","26,73","17,2"
28/04/2014 15:50,"8,866547264","33,12040179","9,03","48,59","11,09648101","15,32290759","13,37112738","22,92331519","36,550125","16,47","26,72","17,2"
28/04/2014 15:55,"8,866547264","33,09042857","9,03","48,56","11,08658228","15,3607887","13,36117862","22,93327752","36,59010326","16,49","26,7","17,23"
28/04/2014 16:00,"8,866547264","33,13039286","9,05","48,59","11,05688608","15,37972925","13,36117862","22,90339054","36,5801087","16,46","26,69","17,22"
28/04/2014 16:05,"8,875631841","33,14038393","9,06","48,6","11,07668354","15,35131842","13,37112738","22,89342821","36,57011413","16,41","26,69","17,24"
28/04/2014 16:10,"8,866547264","33,13039286","9,08","48,62","11,07668354","15,31343732","13,36117862","22,92331519","36,5801087","16,41","26,7","17,24"
28/04/2014 16:15,"8,857462687","33,11041071","9,07","48,6","11,06678481","15,34184815","13,38107613","22,91335287","36,59010326","16,42","26,71","17,26"
28/04/2014 16:20,"8,866547264","33,14038393","9,07","48,75","11,04698734","15,33237787","13,39102489","22,93327752","36,60009783","16,43","26,73","17,27"
28/04/2014 16:25,"8,875631841","33,12040179","9,04","48,74","11,05688608","15,33237787","13,37112738","22,97312683","36,60009783","16,44","26,73","17,29"
28/04/2014 16:30,"8,875631841","33,150375","9,04","48,65","11,08658228","15,31343732","13,38107613","23,16241105","36,68005435","16,42","26,75","17,27"
28/04/2014 16:35,"8,893800995","33,25028571","9,07","48,75","11,09648101","15,33237787","13,40097365","23,11259941","36,71003804","16,47","26,79","17,27"
28/04/2014 16:40,"8,902885572","33,26027679","9,06","48,85","11,09648101","15,37025898","13,42087116","23,12256174","36,8099837","16,47","26,77","17,29"
28/04/2014 16:45,"8,921054726","33,31023214","9,02","48,94","11,09648101","15,37972925","13,4109224","23,11259941","36,77000543","16,5","26,75","17,27"
28/04/2014 16:50,"8,921054726","33,28025893","9,14","48,92","11,09648101","15,37972925","13,42087116","23,3616576","36,76001087","16,5","26,92","17,24"
29/04/2014 10:05,"8,911970149","33,26027679","9,11","48,63","11,00739241","15,3607887","13,57010249","23,76015069","36,82997283","16,56","26,95","17,44"
29/04/2014 10:10,"8,984646766","33,42013393","9,16","49,15","11,19546835","15,55966451","13,54025622","23,75018836","36,82997283","16,69","27,04","17,39"
29/04/2014 10:15,"8,948308458","33,57","9,15","49,11","11,20536709","15,58807534","13,58005124","23,64060276","36,66006522","16,67","27,02","17,37"
29/04/2014 10:20,"8,939223881","33,54002679","9,14","49,23","11,19546835","15,58807534","13,56015373","23,66052742","36,45017935","16,67","26,96","17,37"
29/04/2014 10:25,"8,884716418","33,58998214","9,17","49,54","11,14597468","15,59754562","13,55020498","23,61071578","36,51014674","16,62","26,9","17,39"
29/04/2014 10:30,"8,812039801","33,51005357","9,17","49,39","11,10637975","15,57860506","13,59","23,73026371","36,65007065","16,59","26,86","17,33"
29/04/2014 10:35,"8,839293532","33,60996429","9,17","49,56","11,07668354","15,53125368","13,56015373","24,0191712","36,96989674","16,7","26,85","17,33"
29/04/2014 10:40,"8,866547264","33,67990179","9,17","49,57","11,11627848","15,57860506","13,64969253","24,0191712","37,15979348","16,78","26,87","17,31"
29/04/2014 10:45,"8,930139303","33,84975","9,2","49,83","11,17567089","15,644897","13,58005124","24,06898284","37,17978261","16,87","26,95","17,33"
29/04/2014 10:50,"8,993731343","33,89970536","9,22","49,9","11,10637975","15,62595644","13,62979502","23,98928422","37,24974457","16,98","26,88","17,32"
29/04/2014 10:55,"9,020985075","34,15947321","9,19","49,86","11,17567089","15,66383755","13,58005124","24,06898284","37,13980435","16,94","26,84","17,3"
29/04/2014 11:00,"9,011900498","34,09952679","9,21","49,98","11,14597468","15,63542672","13,59","24,10883215","37,22975543","16,93","26,86","17,27"
29/04/2014 11:05,"8,966477612","34,13949107","9,2","49,95","11,18556962","15,644897","13,60989751","24,13871913","37,19977174","16,97","26,9","17,3"
29/04/2014 11:10,"8,984646766","34,11950893","9,18",50,"11,23506329","15,74907004","13,59994876","24,10883215","37,12980978",17,"26,85","17,26"
29/04/2014 11:15,"8,993731343","34,16946429","9,17","50,04","11,26475949","15,69224838","13,60989751","24,07894517","36,94990761","17,01","26,83","17,29"
29/04/2014 11:20,"8,975562189","34,10951786","9,16","50,02","11,25486076","15,67330783","13,59","24,03909586","36,95990217","16,95","26,85","17,27"
29/04/2014 11:25,"8,939223881","34,07954464","9,15","49,96","11,25486076","15,70171866","13,59","24,04905818","36,93991304","16,93","26,86","17,23"
29/04/2014 11:30,"8,939223881","34,10951786","9,16","49,99","11,24496203","15,65436727","13,59994876","24,04905818","36,92991848","16,93","26,89","17,25"
29/04/2014 11:35,"8,948308458","34,10951786","9,15","50,01","11,26475949","15,67330783","13,62979502","24,05902051","36,81997826","16,95","26,87","17,18"
29/04/2014 11:40,"8,948308458","34,09952679","9,16","49,99","11,23506329","15,66383755","13,63974378","24,05902051","36,78","16,94","26,89","17,18"
29/04/2014 11:45,"8,930139303","34,08953571","9,15","50,08","11,26475949","15,66383755","13,66959004","24,00920887","36,62008696","16,92","26,86","17,16"
29/04/2014 11:50,"8,930139303","34,0595625","9,18","49,92","11,25486076","15,66383755","13,62979502","23,88966095","36,5801087","16,9","26,88","17,17"
29/04/2014 11:55,"8,893800995","33,97963393","9,16","49,88","11,17567089","15,70171866","13,61984627","23,88966095","36,67005978","16,93","26,88","17,14"
29/04/2014 12:00,"8,875631841","33,96964286","9,19","49,74","11,17567089","15,67330783","13,60989751","23,9095856","36,66006522","16,94","26,92","17,14"
29/04/2014 12:05,"8,902885572","33,96964286","9,17","49,68","11,15587342","15,63542672","13,59994876","23,86973629","36,63008152","16,98","26,92","17,14"
29/04/2014 12:10,"8,911970149","34,02958929","9,16","49,74","11,24496203","15,66383755","13,56015373","23,89962327","36,64007609","17,02","26,89","17,16"
29/04/2014 12:15,"8,902885572","33,97963393","9,17","49,71","11,23506329","15,60701589","13,53030747","23,9095856","36,67005978","16,98","26,85","17,2"
29/04/2014 12:20,"8,902885572","33,92967857","9,19","49,64","11,24496203","15,59754562","13,59","23,9095856","36,73002717","17,03","26,87","17,2"
29/04/2014 12:25,"8,902885572","34,02958929","9,19","49,75","11,27465823","15,644897","13,58005124","23,89962327","36,74002174","17,03","26,88","17,2"
29/04/2014 12:30,"8,911970149","34,07954464","9,2","49,74","11,26475949","15,65436727","13,58005124","23,9095856","36,76001087","16,99","26,89","17,22"
29/04/2014 12:35,"8,921054726","34,03958036","9,19","49,8","11,26475949","15,63542672","13,58005124","23,89962327","36,76001087","17,04","26,9","17,22"
29/04/2014 12:40,"8,921054726","34,06955357","9,18","49,9","11,28455696","15,61648617","13,54025622","23,91954793","36,84996196","17,06","26,97","17,23"
29/04/2014 12:45,"8,911970149","34,09952679","9,15","50,06","11,28455696","15,644897","13,55020498","23,89962327","36,78999457","17,07","26,93","17,16"
29/04/2014 12:50,"8,930139303","34,14948214","9,14","50,29","11,3241519","15,65436727","13,55020498","23,9095856","36,79998913","17,02","26,94","17,16"
29/04/2014 12:55,"8,921054726","34,11950893","9,11","50,28","11,30435443","15,65436727","13,52035871","23,9095856","36,82997283","16,99","26,93","17,15"
29/04/2014 13:00,"8,921054726","34,11950893","9,11","50,33","11,31425316","15,65436727","13,49051245","23,9095856","36,78999457",17,"26,89","17,17"
29/04/2014 13:05,"8,921054726","34,15947321","9,11","50,39","11,3241519","15,67330783","13,52035871","23,92951026","36,77000543","17,01","26,88","17,16"
29/04/2014 13:10,"8,911970149","34,11950893","9,09","50,45","11,33405063","15,61648617","13,5004612","23,9095856","36,8099837","17,02","26,89","17,15"
29/04/2014 13:15,"8,921054726","34,1295","9,11","50,27","11,34394937","15,63542672","13,47061493","23,89962327","36,82997283","17,01","26,9","17,15"
29/04/2014 13:20,"8,930139303","34,1295","9,12","49,98","11,34394937","15,65436727","13,48056369","23,91954793","36,83996739","17,02","26,9","17,16"
29/04/2014 13:25,"8,930139303","34,16946429","9,12","50,22","11,36374684","15,67330783","13,47061493","23,91954793","36,82997283","17,02","26,9","17,18"
29/04/2014 13:30,"8,957393035","34,14948214","9,12","50,22","11,36374684","15,65436727","13,51040996","23,91954793","36,84996196",17,"26,9","17,19"
29/04/2014 13:35,"8,966477612","34,16946429","9,13","50,18","11,3835443","15,65436727","13,52035871","23,89962327","36,88994022",17,"26,9","17,18"
29/04/2014 13:40,"8,975562189","34,14948214","9,13","50,24","11,3835443","15,6827781","13,55020498","23,9095856","36,87994565",17,"26,92","17,18"
29/04/2014 13:45,"9,00281592","34,13949107","9,12","50,22","11,3835443","15,6827781","13,54025622","23,9095856","36,87994565","17,01","26,91","17,18"
29/04/2014 13:50,"9,00281592","34,14948214","9,12","50,11","11,37364557","15,69224838","13,52035871","23,9095856","36,88994022","16,99","26,92","17,19"
29/04/2014 13:55,"8,993731343","34,13949107","9,11","50,1","11,37364557","15,65436727","13,52035871","23,93947258","36,83996739","16,99","26,94","17,17"
29/04/2014 14:00,"9,00281592","34,15947321","9,11","50,12","11,3835443","15,66383755","13,47061493","23,97932189","36,87994565",17,"26,95","17,15"
29/04/2014 14:05,"8,975562189","34,16946429","9,08","50,15","11,37364557","15,66383755","13,47061493","23,95939724","36,90992935","16,99","26,95","17,15"
29/04/2014 14:10,"8,984646766","34,15947321","9,08","50,12","11,37364557","15,65436727","13,46066618","23,99924655","36,88994022","16,96","26,98","17,15"
29/04/2014 14:15,"8,966477612","34,14948214","9,08","50,11","11,37364557","15,60701589","13,43081991","23,96935956","36,88994022","16,94","26,98","17,16"
29/04/2014 14:20,"8,966477612","34,06955357","9,1","50,04","11,3835443","15,62595644","13,47061493","24,00920887","36,90992935","16,96","26,98","17,16"
29/04/2014 14:25,"8,975562189","34,10951786","9,1","50,14","11,37364557","15,60701589","13,46066618","23,98928422","36,89993478","16,95",27,"17,16"
29/04/2014 14:30,"8,957393035","34,08953571","9,09","50,15","11,37364557","15,62595644","13,48056369","23,99924655","36,90992935","16,97","26,98","17,17"
29/04/2014 14:35,"8,948308458","34,04957143","9,09","50,42","11,3835443","15,62595644","13,48056369","24,07894517","36,90992935","16,94","26,96","17,17"
29/04/2014 14:40,"8,948308458","34,04957143","9,1","50,3","11,37364557","15,60701589","13,5004612","24,05902051","36,90992935","16,96","26,96","17,18"
29/04/2014 14:45,"8,948308458","33,989625","9,09","50,4","11,36374684","15,57860506","13,5004612","24,00920887","36,89993478","16,94","26,95","17,16"
29/04/2014 14:50,"8,948308458","34,03958036","9,07","50,31","11,37364557","15,59754562","13,47061493","24,03909586","36,90992935","16,91","26,93","17,18"
29/04/2014 14:55,"8,948308458","33,97963393","9,08","50,11","11,37364557","15,59754562","13,5004612","24,03909586","36,88994022","16,9","26,92","17,19"
29/04/2014 15:00,"8,957393035","33,97963393","9,09","50,1","11,3538481","15,56913479","13,48056369","24,04905818","36,88994022","16,88","26,9","17,2"
29/04/2014 15:05,"8,948308458","33,96964286","9,1","50,27","11,37364557","15,59754562","13,51040996","24,05902051","36,90992935","16,84","26,91","17,2"
29/04/2014 15:10,"8,948308458","33,96964286","9,11","50,24","11,37364557","15,55019423","13,47061493","24,03909586","36,88994022","16,9","26,89","17,2"
29/04/2014 15:15,"8,957393035","33,97963393","9,1","50,4","11,36374684","15,59754562","13,48056369","24,00920887","36,84996196","16,89","26,87","17,22"
29/04/2014 15:20,"8,948308458","33,96964286","9,08","50,42","11,37364557","15,59754562","13,45071742","23,99924655","36,87994565","16,9","26,86","17,19"
29/04/2014 15:25,"8,939223881","33,93966964","9,02","50,44","11,37364557","15,58807534","13,46066618","23,97932189","36,85995652","16,89","26,82","17,15"
29/04/2014 15:30,"8,939223881","33,92967857","9,04","50,41","11,37364557","15,57860506","13,40097365","24,00920887","36,83996739","16,78","26,85","17,14"
29/04/2014 15:35,"8,930139303","33,78980357","9,01","50,26","11,3538481","15,5217834","13,39102489","24,00920887","36,84996196","16,88","26,83","17,19"
29/04/2014 15:40,"8,930139303","33,78980357","9,03","50,22","11,34394937","15,49337257","13,37112738","23,99924655","36,79998913","16,82","26,82","17,19"
29/04/2014 15:45,"8,939223881","33,7798125","9,02","50,21","11,3835443","15,5217834","13,31143485","23,98928422","36,78999457","16,78","26,8","17,2"
29/04/2014 15:50,"8,939223881","33,75983036","9,01","49,93","11,3835443","15,46496174","13,31143485","23,92951026","36,79998913","16,8","26,8","17,2"
29/04/2014 15:55,"8,930139303","33,76982143","9,01","49,96","11,37364557","15,49337257","13,3213836","23,94943491","36,77000543","16,77","26,72","17,18"
29/04/2014 16:00,"8,939223881","33,73984821","9,03","49,99","11,37364557","15,50284285","13,26169107","23,96935956","36,78999457","16,74","26,74","17,19"
29/04/2014 16:05,"8,939223881","33,67990179","9,01","49,94","11,33405063","15,46496174","13,28158858","23,98928422","36,78","16,74","26,7","17,2"
29/04/2014 16:10,"8,930139303","33,709875","8,98",50,"11,33405063","15,45549147","13,28158858","23,96935956","36,77000543","16,72","26,68","17,18"
29/04/2014 16:15,"8,930139303","33,74983929","8,98","50,05","11,33405063","15,44602119","13,29153734","23,97932189","36,70004348","16,69","26,69","17,17"
29/04/2014 16:20,"8,921054726","33,67990179","8,96","49,95","11,27465823","15,42708064","13,3213836","23,95939724","36,69004891","16,74","26,66","17,18"
29/04/2014 16:25,"8,921054726","33,73984821","8,95","50,05","11,31425316","15,44602119","13,33133236","23,86973629","36,65007065","16,72","26,69","17,15"
29/04/2014 16:30,"8,911970149","33,65991964","8,97","50,01","11,31425316","15,43655091","13,35122987","23,80996233","36,70004348","16,72","26,7","17,15"
29/04/2014 16:35,"8,911970149","33,56000893","8,98","49,99","11,28455696","15,42708064","13,35122987","23,82988698","36,76001087","16,75","26,7","17,15"
29/04/2014 16:40,"8,921054726","33,52004464","8,98","49,99","11,28455696","15,42708064","13,36117862","23,80996233","36,78","16,76","26,69","17,17"
29/04/2014 16:45,"8,921054726","33,54002679","8,97","49,98","11,2944557","15,43655091","13,37112738","23,88966095","36,78","16,78","26,66","17,16"
29/04/2014 16:50,"8,930139303","33,53003571","9,02","49,98","11,28455696","15,45549147","13,36117862","23,80996233","36,78","16,73","26,73","17,16"
30/04/2014 10:10,"8,921054726","33,5000625","8,88","49,96","11,30435443","15,47443202","13,36117862","23,25350174","36,65007065","16,69","26,1","16,63"
30/04/2014 10:15,"8,939223881","33,52004464","8,91",50,"11,3835443","15,38919953","13,29153734","23,17543711","36,72003261","16,62","25,84","16,61"
30/04/2014 10:20,"8,911970149","33,00222424","8,96","50,4192","11,24530633","16,19891692","13,19204978","23,00954977","36,64007609","16,6","26,05","16,56"
30/04/2014 10:25,"8,930139303","32,93303718","8,95","50,601","11,25511899","16,14940923","13,20199854","22,97051745","36,60009783","16,46",26,"16,51"
30/04/2014 10:30,"8,921054726","32,96268878","8,94","50,5202","11,24530633","16,12960615","13,21194729","22,97051745","36,57011413","16,55","26,03","16,25"
30/04/2014 10:35,"8,902885572","33,00222424","8,94","50,5808","11,2747443","16,18901538","13,19204978","23,07785632","36,47016848","16,57",26,"16,41"
30/04/2014 10:40,"8,893800995","33,03187583","8,95","50,3889","11,36305823","16,23852308","13,19204978","23,15592095","36,65007065","16,58","26,12","16,38"
30/04/2014 10:45,"8,875631841","32,98245651","8,89","50,4697","11,33362025","16,24842462","13,20199854","23,10713055","36,84996196","16,7","26,15","16,34"
30/04/2014 10:50,"8,930139303","33,02199197","8,91","50,4697","11,34343291","16,21872","13,18210102","23,18519519","36,84996196","16,6","26,3","16,36"
30/04/2014 10:55,"8,975562189","33,06152742","8,94","50,5505","11,33362025","16,16921231","13,24179356","23,15592095","36,83996739","16,62","26,27","16,3"
30/04/2014 11:00,"8,975562189","33,09117902","8,9","50,601","11,34343291","16,13950769","13,35122987","23,18519519","36,85995652","16,71","26,31","16,34"
30/04/2014 11:05,"8,975562189","33,0121081","8,9","50,6919","11,37287089","16,16921231","13,30148609","23,15592095","36,77000543","16,68","26,24","16,31"
30/04/2014 11:10,"8,984646766","33,09117902","8,89","50,6212","11,3924962","16,18901538","13,28158858","23,11688863","36,72003261","16,64","26,23","16,35"
30/04/2014 11:15,"8,957393035","33,05164356","8,9","50,6717","11,34343291","16,25832615","13,31143485","23,15592095","36,72003261","16,61","26,19","16,29"
30/04/2014 11:20,"8,948308458","33,02199197","8,92","50,6313","11,35324557","16,23852308","13,31143485","23,16567903","36,83996739","16,61","26,25","16,31"
30/04/2014 11:25,"8,948308458","32,96268878","8,91","50,601","11,40230886","16,26822769","13,38107613","23,11688863","36,76001087","16,65","26,19","16,3"
30/04/2014 11:30,"8,984646766","33,00222424","8,9","50,5707","11,38268354","16,34744","13,31143485","23,05834016","36,73002717","16,5","26,17","16,3"
30/04/2014 11:35,"8,948308458","32,92315332","8,89","50,5202","11,34343291","16,33753846","13,30148609","23,01930785","36,76001087","16,5","26,24","16,3"
30/04/2014 11:40,"8,957393035","32,88361786","8,88","50,5101","11,33362025","16,34744","13,29153734","23,13640479","36,78","16,5","26,26","16,31"
30/04/2014 11:45,"8,975562189","32,96268878","8,9","50,5909","11,34343291","16,34744","13,30148609","23,07785632","36,76001087","16,54","26,26","16,31"
30/04/2014 11:50,"8,975562189","33,02199197","8,89","50,5707","11,33362025","16,34744","13,27163982","23,12664671","36,71003804","16,53","26,22","16,3"
30/04/2014 11:55,"8,966477612","32,96268878","8,93","50,4697","11,33362025","16,33753846","13,29153734","23,14616287","36,78","16,52","26,22","16,3"
30/04/2014 12:00,"8,957393035","32,88361786","8,94","50,3586","11,33362025","16,34744","13,31143485","23,11688863","36,78999457","16,57","26,27","16,29"
30/04/2014 12:05,"8,975562189","32,98245651","8,92","50,4495","11,35324557","16,36724308","13,33133236","23,0876144","36,73002717","16,54","26,27","16,3"
30/04/2014 12:10,"8,975562189","32,96268878","8,92","50,4293","11,33362025","16,37714462","13,34128111","23,09737248","36,77000543","16,54","26,27","16,3"
30/04/2014 12:15,"8,966477612","32,96268878","8,91","50,4192","11,34343291","16,38704615","13,34128111","23,12664671","36,74002174","16,6","26,41","16,31"
30/04/2014 12:20,"8,957393035","32,95280491","8,94","50,399","11,35324557","16,37714462","13,36117862","23,13640479","36,71003804","16,59","26,44","16,3"
30/04/2014 12:25,"8,948308458","32,95280491","8,94","50,2677","11,34343291","16,40684923","13,36117862","23,06809824","36,69004891","16,61","26,4","16,3"
30/04/2014 12:30,"8,939223881","32,95280491","8,97","50,1162","11,34343291","16,37714462","13,36117862","23,09737248","36,73002717","16,61","26,41","16,3"
30/04/2014 12:35,"8,939223881","32,91326945","8,96","50,197","11,33362025","16,31773538","13,40097365","23,12664671","36,72003261","16,64","26,42","16,28"
30/04/2014 12:40,"8,957393035","32,98245651","8,97","50,3384","11,33362025","16,39694769","13,42087116","23,12664671","36,66006522","16,66","26,45","16,28"
30/04/2014 12:45,"8,966477612","33,0121081","8,98","50,3283","11,32380759","16,37714462","13,4109224","23,09737248","36,69004891","16,67","26,48","16,29"
30/04/2014 12:50,"8,948308458","32,94292105","8,95","50,1768","11,31399494","16,38704615","13,4109224","23,05834016","36,72003261","16,68","26,49","16,28"
30/04/2014 12:55,"8,966477612","32,95280491","8,95","50,1768","11,33362025","16,35734154","13,43081991","23,05834016","36,71003804","16,65","26,43","16,28"
30/04/2014 13:00,"8,957393035","33,0121081","8,96","50,3687","11,30418228","16,36724308","13,40097365","23,07785632","36,67005978","16,68","26,49","16,29"
30/04/2014 13:05,"8,957393035","32,97257264","8,95","50,3788","11,28455696","16,39694769","13,40097365","23,07785632","36,69004891","16,7","26,46","16,29"
30/04/2014 13:10,"8,948308458","32,97257264","8,95","50,2879","11,29436962","16,40684923","13,37112738","23,04858208","36,67005978","16,67","26,42","16,29"
30/04/2014 13:15,"8,948308458","32,90338559","8,95","50,3788","11,16680506","16,39694769","13,37112738","23,04858208","36,61009239","16,66","26,43","16,3"
30/04/2014 13:20,"8,930139303","32,90338559","8,94","50,3081","11,17661772","16,39694769","13,36117862","23,02906592","36,63008152","16,68","26,43","16,3"
30/04/2014 13:25,"8,921054726","32,873734","8,91","50,197","11,15699241","16,38704615","13,35122987","23,02906592","36,60009783","16,66","26,44","16,3"
30/04/2014 13:30,"8,911970149","32,81443081","8,92","50,1667","11,11774177","16,38704615","13,36117862","23,038824","36,61009239","16,68","26,43","16,3"
30/04/2014 13:35,"8,911970149","32,80454694","8,94","50,1667","11,13736709","16,38704615","13,35122987","23,02906592","36,64007609","16,67","26,46","16,3"
30/04/2014 13:40,"8,911970149","32,81443081","8,92","50,1869","11,13736709","16,34744","13,34128111","23,01930785","36,64007609","16,66","26,49","16,3"
30/04/2014 13:45,"8,911970149","32,79466308","8,93","50,2576","11,13736709","16,32763692","13,33133236","23,00954977","36,65007065","16,65","26,5","16,29"
30/04/2014 13:50,"8,911970149","32,80454694","8,91","50,2778","11,13736709","16,31773538","13,34128111","22,99003361","36,64007609","16,67","26,5","16,28"
30/04/2014 13:55,"8,911970149","32,80454694","8,9","50,4091","11,11774177","16,30783385","13,34128111","22,98027553","36,64007609","16,66","26,52","16,21"
30/04/2014 14:00,"8,911970149","32,76501148","8,9","50,3889","11,15699241","16,33753846","13,34128111","22,99003361","36,59010326","16,65","26,52","16,23"
30/04/2014 14:05,"8,911970149","32,75512762","8,9","50,4293","11,14717975","16,34744","13,34128111","22,96075937","36,56011957","16,6","26,52","16,23"
30/04/2014 14:10,"8,884716418","32,69582443","8,88","50,4495","11,15699241","16,33753846","13,35122987","22,99003361","36,54013043","16,59","26,47","16,24"
30/04/2014 14:15,"8,893800995","32,7057083","8,88","50,4192","11,16680506","16,33753846","13,36117862","22,95100129","36,550125","16,6","26,45","16,22"
30/04/2014 14:20,"8,884716418","32,68594057","8,86","50,4495","11,16680506","16,37714462","13,36117862","22,93148514","36,46017391","16,61","26,41","16,19"
30/04/2014 14:25,"8,884716418","32,66617284","8,83","50,4495","11,15699241","16,36724308","13,34128111","22,92172706","36,45017935","16,6","26,39","16,25"
30/04/2014 14:30,"8,857462687","32,63652124","8,82","50,3687","11,14717975","16,33753846","13,34128111","22,88269474","36,39021196","16,59","26,32","16,23"
30/04/2014 14:35,"8,857462687","32,62663738","8,83","50,4293","11,15699241","16,35734154","13,3213836","22,93148514","36,48016304","16,53","26,34","16,25"
30/04/2014 14:40,"8,848378109","32,57721805","8,81","50,4394","11,15699241","16,37714462","13,3213836","22,87293666","36,45017935","16,54","26,3","16,24"
30/04/2014 14:45,"8,857462687","32,64640511","8,81","50,4697","11,16680506","16,37714462","13,30148609","22,89245282","36,5201413","16,52","26,26","16,26"
30/04/2014 14:50,"8,848378109","32,64640511","8,83","50,4596","11,14717975","16,35734154","13,29153734","22,84366243","36,42019565","16,51","26,22","16,3"
30/04/2014 14:55,"8,875631841","32,63652124","8,82","50,4293","11,13736709","16,36724308","13,30148609","22,84366243","36,39021196","16,5","26,22","16,28"
30/04/2014 15:00,"8,848378109","32,64640511","8,86","50,399","11,16680506","16,37714462","13,30148609","22,84366243","36,5201413","16,5","26,27","16,29"
30/04/2014 15:05,"8,848378109","32,65628897","8,83","50,4697","11,14717975","16,37714462","13,34128111","22,77535588","36,48016304","16,54","26,22","16,24"
30/04/2014 15:10,"8,875631841","32,77489535","8,84","50,5","11,16680506","16,35734154","13,36117862","22,77535588","36,51014674","16,51","26,21","16,26"
30/04/2014 15:15,"8,857462687","32,68594057","8,83","50,4495","11,12755443","16,34744","13,40097365","22,87293666","36,50015217","16,54","26,23","16,29"
30/04/2014 15:20,"8,875631841","32,76501148","8,83","50,5","11,19624304","16,35734154","13,38107613","22,82414627","36,54013043","16,5","26,23","16,27"
30/04/2014 15:25,"8,875631841","32,72547602","8,82","50,4697","11,17661772","16,35734154","13,35122987","22,81438819","36,550125","16,51","26,28","16,27"
30/04/2014 15:30,"8,875631841","32,6760567","8,81","50,4899","11,14717975","16,35734154","13,35122987","22,84366243","36,54013043","16,53","26,3","16,24"
30/04/2014 15:35,"8,875631841","32,76501148","8,82","50,5","11,14717975","16,35734154","13,35122987","22,82414627","36,550125","16,52","26,27","16,23"
